League,Date,Get,Pay,Value
Ancestor,2023-11-07,Chaos Orb,Prismatic Catalyst,0.05053
Ancestor,2023-11-08,Chaos Orb,Prismatic Catalyst,0.05053
Ancestor,2023-11-09,Chaos Orb,Prismatic Catalyst,0.05263
Ancestor,2023-11-10,Chaos Orb,Prismatic Catalyst,0.05527
Ancestor,2023-11-11,Chaos Orb,Prismatic Catalyst,0.05527
Ancestor,2023-11-12,Chaos Orb,Prismatic Catalyst,0.05527
Ancestor,2023-11-13,Chaos Orb,Prismatic Catalyst,0.05527
Ancestor,2023-11-14,Chaos Orb,Prismatic Catalyst,0.05556
Ancestor,2023-11-15,Chaos Orb,Prismatic Catalyst,0.05556
Ancestor,2023-11-16,Chaos Orb,Prismatic Catalyst,0.05556
Ancestor,2023-11-17,Chaos Orb,Prismatic Catalyst,0.05556
Ancestor,2023-11-18,Chaos Orb,Prismatic Catalyst,0.05784
Ancestor,2023-11-19,Chaos Orb,Prismatic Catalyst,0.05849
Ancestor,2023-11-20,Chaos Orb,Prismatic Catalyst,0.06445
Ancestor,2023-11-21,Chaos Orb,Prismatic Catalyst,0.06334
Ancestor,2023-11-22,Chaos Orb,Prismatic Catalyst,0.06223
Ancestor,2023-11-23,Chaos Orb,Prismatic Catalyst,0.06223
Ancestor,2023-11-24,Chaos Orb,Prismatic Catalyst,0.06445
Ancestor,2023-11-25,Chaos Orb,Prismatic Catalyst,0.06445
Ancestor,2023-11-26,Chaos Orb,Prismatic Catalyst,0.06334
Ancestor,2023-11-27,Chaos Orb,Prismatic Catalyst,0.06667
Ancestor,2023-11-28,Chaos Orb,Prismatic Catalyst,0.07363
Ancestor,2023-11-29,Chaos Orb,Prismatic Catalyst,0.07418
Ancestor,2023-11-30,Chaos Orb,Prismatic Catalyst,0.07418
Ancestor,2023-12-01,Chaos Orb,Prismatic Catalyst,0.07418
Ancestor,2023-12-02,Chaos Orb,Prismatic Catalyst,0.07418
Ancestor,2023-12-03,Chaos Orb,Prismatic Catalyst,0.07418
Ancestor,2023-12-04,Chaos Orb,Prismatic Catalyst,0.07392
Ancestor,2023-12-05,Chaos Orb,Prismatic Catalyst,0.07392
Ancestor,2023-08-19,Chaos Orb,Harbinger's Orb,0.5
Ancestor,2023-08-20,Chaos Orb,Harbinger's Orb,0.5
Ancestor,2023-08-21,Chaos Orb,Harbinger's Orb,0.83333
Ancestor,2023-08-22,Chaos Orb,Harbinger's Orb,0.9
Ancestor,2023-08-23,Chaos Orb,Harbinger's Orb,0.93333
Ancestor,2023-08-24,Chaos Orb,Harbinger's Orb,0.86666
Ancestor,2023-08-25,Chaos Orb,Harbinger's Orb,0.7
Ancestor,2023-08-26,Chaos Orb,Harbinger's Orb,0.66667
Ancestor,2023-08-27,Chaos Orb,Harbinger's Orb,0.66667
Ancestor,2023-08-28,Chaos Orb,Harbinger's Orb,0.62667
Ancestor,2023-08-29,Chaos Orb,Harbinger's Orb,0.66667
Ancestor,2023-08-30,Chaos Orb,Harbinger's Orb,0.66667
Ancestor,2023-08-31,Chaos Orb,Harbinger's Orb,0.66667
Ancestor,2023-09-01,Chaos Orb,Harbinger's Orb,0.66667
Ancestor,2023-09-02,Chaos Orb,Harbinger's Orb,0.625
Ancestor,2023-09-03,Chaos Orb,Harbinger's Orb,0.5
Ancestor,2023-09-04,Chaos Orb,Harbinger's Orb,0.48432
Ancestor,2023-09-05,Chaos Orb,Harbinger's Orb,0.49451
Ancestor,2023-09-06,Chaos Orb,Harbinger's Orb,0.49268
Ancestor,2023-09-07,Chaos Orb,Harbinger's Orb,0.49634
Ancestor,2023-09-08,Chaos Orb,Harbinger's Orb,0.5
Ancestor,2023-09-09,Chaos Orb,Harbinger's Orb,0.46095
Ancestor,2023-09-10,Chaos Orb,Harbinger's Orb,0.4491
Ancestor,2023-09-11,Chaos Orb,Harbinger's Orb,0.43819
Ancestor,2023-09-12,Chaos Orb,Harbinger's Orb,0.46095
Ancestor,2023-09-13,Chaos Orb,Harbinger's Orb,0.47619
Ancestor,2023-09-14,Chaos Orb,Harbinger's Orb,0.46095
Ancestor,2023-09-15,Chaos Orb,Harbinger's Orb,0.45888
Ancestor,2023-09-16,Chaos Orb,Harbinger's Orb,0.45455
Ancestor,2023-09-17,Chaos Orb,Harbinger's Orb,0.44467
Ancestor,2023-09-18,Chaos Orb,Harbinger's Orb,0.43561
Ancestor,2023-09-19,Chaos Orb,Harbinger's Orb,0.42778
Ancestor,2023-09-20,Chaos Orb,Harbinger's Orb,0.39333
Ancestor,2023-09-21,Chaos Orb,Harbinger's Orb,0.33333
Ancestor,2023-09-22,Chaos Orb,Harbinger's Orb,0.34359
Ancestor,2023-09-23,Chaos Orb,Harbinger's Orb,0.38462
Ancestor,2023-09-24,Chaos Orb,Harbinger's Orb,0.33333
Ancestor,2023-09-25,Chaos Orb,Harbinger's Orb,0.37949
Ancestor,2023-09-26,Chaos Orb,Harbinger's Orb,0.39692
Ancestor,2023-09-27,Chaos Orb,Harbinger's Orb,0.39744
Ancestor,2023-09-28,Chaos Orb,Harbinger's Orb,0.47619
Ancestor,2023-09-29,Chaos Orb,Harbinger's Orb,0.44643
Ancestor,2023-09-30,Chaos Orb,Harbinger's Orb,0.36296
Ancestor,2023-10-01,Chaos Orb,Harbinger's Orb,0.34444
Ancestor,2023-10-02,Chaos Orb,Harbinger's Orb,0.34444
Ancestor,2023-10-03,Chaos Orb,Harbinger's Orb,0.34444
Ancestor,2023-10-04,Chaos Orb,Harbinger's Orb,0.37926
Ancestor,2023-10-05,Chaos Orb,Harbinger's Orb,0.37926
Ancestor,2023-10-06,Chaos Orb,Harbinger's Orb,0.38222
Ancestor,2023-10-07,Chaos Orb,Harbinger's Orb,0.34815
Ancestor,2023-10-08,Chaos Orb,Harbinger's Orb,0.33333
Ancestor,2023-10-09,Chaos Orb,Harbinger's Orb,0.33333
Ancestor,2023-10-10,Chaos Orb,Harbinger's Orb,0.39077
Ancestor,2023-10-11,Chaos Orb,Harbinger's Orb,0.38923
Ancestor,2023-10-12,Chaos Orb,Harbinger's Orb,0.39231
Ancestor,2023-10-13,Chaos Orb,Harbinger's Orb,0.39077
Ancestor,2023-10-14,Chaos Orb,Harbinger's Orb,0.38923
Ancestor,2023-10-15,Chaos Orb,Harbinger's Orb,0.3877
Ancestor,2023-10-16,Chaos Orb,Harbinger's Orb,0.4
Ancestor,2023-10-17,Chaos Orb,Harbinger's Orb,0.4
Ancestor,2023-10-18,Chaos Orb,Harbinger's Orb,0.34
Ancestor,2023-10-19,Chaos Orb,Harbinger's Orb,0.33333
Ancestor,2023-10-20,Chaos Orb,Harbinger's Orb,0.33333
Ancestor,2023-10-21,Chaos Orb,Harbinger's Orb,0.33333
Ancestor,2023-10-22,Chaos Orb,Harbinger's Orb,0.3775
Ancestor,2023-10-23,Chaos Orb,Harbinger's Orb,0.33333
Ancestor,2023-10-24,Chaos Orb,Harbinger's Orb,0.25
Ancestor,2023-10-25,Chaos Orb,Harbinger's Orb,0.25
Ancestor,2023-10-26,Chaos Orb,Harbinger's Orb,0.225
Ancestor,2023-10-27,Chaos Orb,Harbinger's Orb,0.225
Ancestor,2023-10-28,Chaos Orb,Harbinger's Orb,0.22698
Ancestor,2023-10-29,Chaos Orb,Harbinger's Orb,0.20667
Ancestor,2023-10-30,Chaos Orb,Harbinger's Orb,0.20222
Ancestor,2023-10-31,Chaos Orb,Harbinger's Orb,0.2
Ancestor,2023-11-01,Chaos Orb,Harbinger's Orb,0.2
Ancestor,2023-11-02,Chaos Orb,Harbinger's Orb,0.2
Ancestor,2023-11-03,Chaos Orb,Harbinger's Orb,0.19539
Ancestor,2023-11-04,Chaos Orb,Harbinger's Orb,0.19462
Ancestor,2023-11-05,Chaos Orb,Harbinger's Orb,0.19462
Ancestor,2023-11-06,Chaos Orb,Harbinger's Orb,0.19308
Ancestor,2023-11-07,Chaos Orb,Harbinger's Orb,0.18975
Ancestor,2023-11-08,Chaos Orb,Harbinger's Orb,0.18975
Ancestor,2023-11-09,Chaos Orb,Harbinger's Orb,0.19231
Ancestor,2023-11-10,Chaos Orb,Harbinger's Orb,0.2
Ancestor,2023-11-11,Chaos Orb,Harbinger's Orb,0.2
Ancestor,2023-11-12,Chaos Orb,Harbinger's Orb,0.2
Ancestor,2023-11-13,Chaos Orb,Harbinger's Orb,0.2
Ancestor,2023-11-14,Chaos Orb,Harbinger's Orb,0.2
Ancestor,2023-11-15,Chaos Orb,Harbinger's Orb,0.2
Ancestor,2023-11-16,Chaos Orb,Harbinger's Orb,0.19333
Ancestor,2023-11-17,Chaos Orb,Harbinger's Orb,0.19
Ancestor,2023-11-18,Chaos Orb,Harbinger's Orb,0.20834
Ancestor,2023-11-19,Chaos Orb,Harbinger's Orb,0.20834
Ancestor,2023-11-20,Chaos Orb,Harbinger's Orb,0.25
Ancestor,2023-11-21,Chaos Orb,Harbinger's Orb,0.25
Ancestor,2023-11-22,Chaos Orb,Harbinger's Orb,0.23333
Ancestor,2023-11-23,Chaos Orb,Harbinger's Orb,0.23333
Ancestor,2023-11-24,Chaos Orb,Harbinger's Orb,0.23333
Ancestor,2023-11-25,Chaos Orb,Harbinger's Orb,0.23333
Ancestor,2023-11-26,Chaos Orb,Harbinger's Orb,0.33333
Ancestor,2023-11-27,Chaos Orb,Harbinger's Orb,0.24
Ancestor,2023-11-28,Chaos Orb,Harbinger's Orb,0.24
Ancestor,2023-11-29,Chaos Orb,Harbinger's Orb,0.24
Ancestor,2023-11-30,Chaos Orb,Harbinger's Orb,0.24
Ancestor,2023-12-01,Chaos Orb,Harbinger's Orb,0.25333
Ancestor,2023-12-02,Chaos Orb,Harbinger's Orb,0.19616
Ancestor,2023-12-03,Chaos Orb,Harbinger's Orb,0.19616
Ancestor,2023-12-04,Chaos Orb,Harbinger's Orb,0.29102
Ancestor,2023-12-05,Chaos Orb,Harbinger's Orb,0.29102
Ancestor,2023-08-19,Chaos Orb,Elevated Sextant,0.125
Ancestor,2023-08-20,Chaos Orb,Elevated Sextant,0.11389
Ancestor,2023-08-21,Chaos Orb,Elevated Sextant,0.05556
Ancestor,2023-08-22,Chaos Orb,Elevated Sextant,0.04719
Ancestor,2023-08-23,Chaos Orb,Elevated Sextant,0.04258
Ancestor,2023-08-24,Chaos Orb,Elevated Sextant,0.03969
Ancestor,2023-08-25,Chaos Orb,Elevated Sextant,0.03333
Ancestor,2023-08-26,Chaos Orb,Elevated Sextant,0.02817
Ancestor,2023-08-27,Chaos Orb,Elevated Sextant,0.02778
Ancestor,2023-08-28,Chaos Orb,Elevated Sextant,0.0237
Ancestor,2023-08-29,Chaos Orb,Elevated Sextant,0.02203
Ancestor,2023-08-30,Chaos Orb,Elevated Sextant,0.02222
Ancestor,2023-08-31,Chaos Orb,Elevated Sextant,0.02174
Ancestor,2023-09-01,Chaos Orb,Elevated Sextant,0.02174
Ancestor,2023-09-02,Chaos Orb,Elevated Sextant,0.02051
Ancestor,2023-09-03,Chaos Orb,Elevated Sextant,0.02
Ancestor,2023-09-04,Chaos Orb,Elevated Sextant,0.01678
Ancestor,2023-09-05,Chaos Orb,Elevated Sextant,0.01667
Ancestor,2023-09-06,Chaos Orb,Elevated Sextant,0.01667
Ancestor,2023-09-07,Chaos Orb,Elevated Sextant,0.01667
Ancestor,2023-09-08,Chaos Orb,Elevated Sextant,0.01667
Ancestor,2023-09-09,Chaos Orb,Elevated Sextant,0.01667
Ancestor,2023-09-10,Chaos Orb,Elevated Sextant,0.01667
Ancestor,2023-09-11,Chaos Orb,Elevated Sextant,0.01667
Ancestor,2023-09-12,Chaos Orb,Elevated Sextant,0.01667
Ancestor,2023-09-13,Chaos Orb,Elevated Sextant,0.01572
Ancestor,2023-09-14,Chaos Orb,Elevated Sextant,0.01538
Ancestor,2023-09-15,Chaos Orb,Elevated Sextant,0.01538
Ancestor,2023-09-16,Chaos Orb,Elevated Sextant,0.01533
Ancestor,2023-09-17,Chaos Orb,Elevated Sextant,0.01521
Ancestor,2023-09-18,Chaos Orb,Elevated Sextant,0.01495
Ancestor,2023-09-19,Chaos Orb,Elevated Sextant,0.01445
Ancestor,2023-09-20,Chaos Orb,Elevated Sextant,0.01429
Ancestor,2023-09-21,Chaos Orb,Elevated Sextant,0.01429
Ancestor,2023-09-22,Chaos Orb,Elevated Sextant,0.01429
Ancestor,2023-09-23,Chaos Orb,Elevated Sextant,0.01427
Ancestor,2023-09-24,Chaos Orb,Elevated Sextant,0.01429
Ancestor,2023-09-25,Chaos Orb,Elevated Sextant,0.01414
Ancestor,2023-09-26,Chaos Orb,Elevated Sextant,0.01389
Ancestor,2023-09-27,Chaos Orb,Elevated Sextant,0.0137
Ancestor,2023-09-28,Chaos Orb,Elevated Sextant,0.01328
Ancestor,2023-09-29,Chaos Orb,Elevated Sextant,0.01333
Ancestor,2023-09-30,Chaos Orb,Elevated Sextant,0.01333
Ancestor,2023-10-01,Chaos Orb,Elevated Sextant,0.01297
Ancestor,2023-10-02,Chaos Orb,Elevated Sextant,0.01287
Ancestor,2023-10-03,Chaos Orb,Elevated Sextant,0.01171
Ancestor,2023-10-04,Chaos Orb,Elevated Sextant,0.01157
Ancestor,2023-10-05,Chaos Orb,Elevated Sextant,0.01126
Ancestor,2023-10-06,Chaos Orb,Elevated Sextant,0.01143
Ancestor,2023-10-07,Chaos Orb,Elevated Sextant,0.01144
Ancestor,2023-10-08,Chaos Orb,Elevated Sextant,0.01146
Ancestor,2023-10-09,Chaos Orb,Elevated Sextant,0.01176
Ancestor,2023-10-10,Chaos Orb,Elevated Sextant,0.01185
Ancestor,2023-10-11,Chaos Orb,Elevated Sextant,0.01137
Ancestor,2023-10-12,Chaos Orb,Elevated Sextant,0.01119
Ancestor,2023-10-13,Chaos Orb,Elevated Sextant,0.01161
Ancestor,2023-10-14,Chaos Orb,Elevated Sextant,0.01235
Ancestor,2023-10-15,Chaos Orb,Elevated Sextant,0.01235
Ancestor,2023-10-16,Chaos Orb,Elevated Sextant,0.01235
Ancestor,2023-10-17,Chaos Orb,Elevated Sextant,0.01235
Ancestor,2023-10-18,Chaos Orb,Elevated Sextant,0.01237
Ancestor,2023-10-19,Chaos Orb,Elevated Sextant,0.0125
Ancestor,2023-10-20,Chaos Orb,Elevated Sextant,0.0125
Ancestor,2023-10-21,Chaos Orb,Elevated Sextant,0.01249
Ancestor,2023-10-22,Chaos Orb,Elevated Sextant,0.01252
Ancestor,2023-10-23,Chaos Orb,Elevated Sextant,0.01246
Ancestor,2023-10-24,Chaos Orb,Elevated Sextant,0.01204
Ancestor,2023-10-25,Chaos Orb,Elevated Sextant,0.01202
Ancestor,2023-10-26,Chaos Orb,Elevated Sextant,0.01198
Ancestor,2023-10-27,Chaos Orb,Elevated Sextant,0.01219
Ancestor,2023-10-28,Chaos Orb,Elevated Sextant,0.01238
Ancestor,2023-10-29,Chaos Orb,Elevated Sextant,0.01237
Ancestor,2023-10-30,Chaos Orb,Elevated Sextant,0.01237
Ancestor,2023-10-31,Chaos Orb,Elevated Sextant,0.01263
Ancestor,2023-11-01,Chaos Orb,Elevated Sextant,0.01263
Ancestor,2023-11-02,Chaos Orb,Elevated Sextant,0.0126
Ancestor,2023-11-03,Chaos Orb,Elevated Sextant,0.01306
Ancestor,2023-11-04,Chaos Orb,Elevated Sextant,0.01306
Ancestor,2023-11-05,Chaos Orb,Elevated Sextant,0.01356
Ancestor,2023-11-06,Chaos Orb,Elevated Sextant,0.01492
Ancestor,2023-11-07,Chaos Orb,Elevated Sextant,0.01476
Ancestor,2023-11-08,Chaos Orb,Elevated Sextant,0.01477
Ancestor,2023-11-09,Chaos Orb,Elevated Sextant,0.015
Ancestor,2023-11-10,Chaos Orb,Elevated Sextant,0.01359
Ancestor,2023-11-11,Chaos Orb,Elevated Sextant,0.01409
Ancestor,2023-11-12,Chaos Orb,Elevated Sextant,0.01243
Ancestor,2023-11-13,Chaos Orb,Elevated Sextant,0.01243
Ancestor,2023-11-14,Chaos Orb,Elevated Sextant,0.01247
Ancestor,2023-11-15,Chaos Orb,Elevated Sextant,0.01455
Ancestor,2023-11-16,Chaos Orb,Elevated Sextant,0.0139
Ancestor,2023-11-17,Chaos Orb,Elevated Sextant,0.01485
Ancestor,2023-11-18,Chaos Orb,Elevated Sextant,0.01485
Ancestor,2023-11-19,Chaos Orb,Elevated Sextant,0.01516
Ancestor,2023-11-20,Chaos Orb,Elevated Sextant,0.01516
Ancestor,2023-11-21,Chaos Orb,Elevated Sextant,0.01485
Ancestor,2023-11-22,Chaos Orb,Elevated Sextant,0.01485
Ancestor,2023-11-23,Chaos Orb,Elevated Sextant,0.01546
Ancestor,2023-11-24,Chaos Orb,Elevated Sextant,0.01546
Ancestor,2023-11-25,Chaos Orb,Elevated Sextant,0.01546
Ancestor,2023-11-26,Chaos Orb,Elevated Sextant,0.01485
Ancestor,2023-11-27,Chaos Orb,Elevated Sextant,0.01485
Ancestor,2023-11-28,Chaos Orb,Elevated Sextant,0.01485
Ancestor,2023-11-29,Chaos Orb,Elevated Sextant,0.01814
Ancestor,2023-11-30,Chaos Orb,Elevated Sextant,0.01524
Ancestor,2023-12-01,Chaos Orb,Elevated Sextant,0.01642
Ancestor,2023-12-02,Chaos Orb,Elevated Sextant,0.01642
Ancestor,2023-12-03,Chaos Orb,Elevated Sextant,0.01642
Ancestor,2023-12-04,Chaos Orb,Elevated Sextant,0.01695
Ancestor,2023-12-05,Chaos Orb,Elevated Sextant,0.01695
Ancestor,2023-08-19,Blessing of Chayula,Chaos Orb,665
Ancestor,2023-08-20,Blessing of Chayula,Chaos Orb,233.26
Ancestor,2023-08-21,Blessing of Chayula,Chaos Orb,288
Ancestor,2023-08-22,Blessing of Chayula,Chaos Orb,300
Ancestor,2023-08-23,Blessing of Chayula,Chaos Orb,315
Ancestor,2023-08-24,Blessing of Chayula,Chaos Orb,329.8
Ancestor,2023-08-25,Blessing of Chayula,Chaos Orb,333.2
Ancestor,2023-08-26,Blessing of Chayula,Chaos Orb,356.4
Ancestor,2023-08-27,Blessing of Chayula,Chaos Orb,359.64
Ancestor,2023-08-28,Blessing of Chayula,Chaos Orb,372.6
Ancestor,2023-08-29,Blessing of Chayula,Chaos Orb,390.6
Ancestor,2023-08-30,Blessing of Chayula,Chaos Orb,405
Ancestor,2023-08-31,Blessing of Chayula,Chaos Orb,506
Ancestor,2023-09-01,Blessing of Chayula,Chaos Orb,463.6
Ancestor,2023-09-02,Blessing of Chayula,Chaos Orb,464
Ancestor,2023-09-03,Blessing of Chayula,Chaos Orb,461.6
Ancestor,2023-09-04,Blessing of Chayula,Chaos Orb,414
Ancestor,2023-09-05,Blessing of Chayula,Chaos Orb,389.3
Ancestor,2023-09-06,Blessing of Chayula,Chaos Orb,390.524
Ancestor,2023-09-07,Blessing of Chayula,Chaos Orb,414
Ancestor,2023-09-08,Blessing of Chayula,Chaos Orb,414
Ancestor,2023-09-09,Blessing of Chayula,Chaos Orb,436.905
Ancestor,2023-09-10,Blessing of Chayula,Chaos Orb,460
Ancestor,2023-09-11,Blessing of Chayula,Chaos Orb,460
Ancestor,2023-09-12,Blessing of Chayula,Chaos Orb,460
Ancestor,2023-09-13,Blessing of Chayula,Chaos Orb,460
Ancestor,2023-09-14,Blessing of Chayula,Chaos Orb,461.92
Ancestor,2023-09-15,Blessing of Chayula,Chaos Orb,462
Ancestor,2023-09-16,Blessing of Chayula,Chaos Orb,460
Ancestor,2023-09-17,Blessing of Chayula,Chaos Orb,460
Ancestor,2023-09-18,Blessing of Chayula,Chaos Orb,462
Ancestor,2023-09-19,Blessing of Chayula,Chaos Orb,460
Ancestor,2023-09-20,Blessing of Chayula,Chaos Orb,462
Ancestor,2023-09-21,Blessing of Chayula,Chaos Orb,460
Ancestor,2023-09-22,Blessing of Chayula,Chaos Orb,460
Ancestor,2023-09-23,Blessing of Chayula,Chaos Orb,461.8
Ancestor,2023-09-24,Blessing of Chayula,Chaos Orb,462
Ancestor,2023-09-25,Blessing of Chayula,Chaos Orb,460
Ancestor,2023-09-26,Blessing of Chayula,Chaos Orb,460
Ancestor,2023-09-27,Blessing of Chayula,Chaos Orb,460
Ancestor,2023-09-28,Blessing of Chayula,Chaos Orb,460
Ancestor,2023-09-29,Blessing of Chayula,Chaos Orb,460
Ancestor,2023-09-30,Blessing of Chayula,Chaos Orb,460
Ancestor,2023-10-01,Blessing of Chayula,Chaos Orb,460
Ancestor,2023-10-02,Blessing of Chayula,Chaos Orb,466.9
Ancestor,2023-10-03,Blessing of Chayula,Chaos Orb,483
Ancestor,2023-10-04,Blessing of Chayula,Chaos Orb,506
Ancestor,2023-10-05,Blessing of Chayula,Chaos Orb,506
Ancestor,2023-10-06,Blessing of Chayula,Chaos Orb,506
Ancestor,2023-10-07,Blessing of Chayula,Chaos Orb,506
Ancestor,2023-10-08,Blessing of Chayula,Chaos Orb,508.2
Ancestor,2023-10-09,Blessing of Chayula,Chaos Orb,510.4
Ancestor,2023-10-10,Blessing of Chayula,Chaos Orb,512.6
Ancestor,2023-10-11,Blessing of Chayula,Chaos Orb,535.9
Ancestor,2023-10-12,Blessing of Chayula,Chaos Orb,535.9
Ancestor,2023-10-13,Blessing of Chayula,Chaos Orb,535.9
Ancestor,2023-10-14,Blessing of Chayula,Chaos Orb,538.2
Ancestor,2023-10-15,Blessing of Chayula,Chaos Orb,559.2
Ancestor,2023-10-16,Blessing of Chayula,Chaos Orb,564
Ancestor,2023-10-17,Blessing of Chayula,Chaos Orb,564
Ancestor,2023-10-18,Blessing of Chayula,Chaos Orb,564
Ancestor,2023-10-19,Blessing of Chayula,Chaos Orb,567.96
Ancestor,2023-10-20,Blessing of Chayula,Chaos Orb,568.8
Ancestor,2023-10-21,Blessing of Chayula,Chaos Orb,576
Ancestor,2023-10-22,Blessing of Chayula,Chaos Orb,576
Ancestor,2023-10-23,Blessing of Chayula,Chaos Orb,576
Ancestor,2023-10-24,Blessing of Chayula,Chaos Orb,576
Ancestor,2023-10-25,Blessing of Chayula,Chaos Orb,576
Ancestor,2023-10-26,Blessing of Chayula,Chaos Orb,576
Ancestor,2023-10-27,Blessing of Chayula,Chaos Orb,576
Ancestor,2023-10-28,Blessing of Chayula,Chaos Orb,600
Ancestor,2023-10-29,Blessing of Chayula,Chaos Orb,600
Ancestor,2023-10-30,Blessing of Chayula,Chaos Orb,600
Ancestor,2023-10-31,Blessing of Chayula,Chaos Orb,600
Ancestor,2023-11-01,Blessing of Chayula,Chaos Orb,600
Ancestor,2023-11-02,Blessing of Chayula,Chaos Orb,576
Ancestor,2023-11-03,Blessing of Chayula,Chaos Orb,600
Ancestor,2023-11-04,Blessing of Chayula,Chaos Orb,600
Ancestor,2023-11-05,Blessing of Chayula,Chaos Orb,600
Ancestor,2023-11-06,Blessing of Chayula,Chaos Orb,600
Ancestor,2023-11-07,Blessing of Chayula,Chaos Orb,600
Ancestor,2023-11-08,Blessing of Chayula,Chaos Orb,600
Ancestor,2023-11-09,Blessing of Chayula,Chaos Orb,600
Ancestor,2023-11-10,Blessing of Chayula,Chaos Orb,600
Ancestor,2023-11-11,Blessing of Chayula,Chaos Orb,600
Ancestor,2023-11-12,Blessing of Chayula,Chaos Orb,600
Ancestor,2023-11-13,Blessing of Chayula,Chaos Orb,600
Ancestor,2023-11-14,Blessing of Chayula,Chaos Orb,576
Ancestor,2023-11-15,Blessing of Chayula,Chaos Orb,576
Ancestor,2023-11-16,Blessing of Chayula,Chaos Orb,576
Ancestor,2023-11-17,Blessing of Chayula,Chaos Orb,552
Ancestor,2023-11-18,Blessing of Chayula,Chaos Orb,532.4
Ancestor,2023-11-19,Blessing of Chayula,Chaos Orb,534.6
Ancestor,2023-11-20,Blessing of Chayula,Chaos Orb,533.005
Ancestor,2023-11-21,Blessing of Chayula,Chaos Orb,534.6
Ancestor,2023-11-22,Blessing of Chayula,Chaos Orb,514.29
Ancestor,2023-11-23,Blessing of Chayula,Chaos Orb,512.4
Ancestor,2023-11-24,Blessing of Chayula,Chaos Orb,490.641
Ancestor,2023-11-25,Blessing of Chayula,Chaos Orb,490
Ancestor,2023-11-26,Blessing of Chayula,Chaos Orb,490
Ancestor,2023-11-27,Blessing of Chayula,Chaos Orb,497.8
Ancestor,2023-11-28,Blessing of Chayula,Chaos Orb,500
Ancestor,2023-11-29,Blessing of Chayula,Chaos Orb,500
Ancestor,2023-11-30,Blessing of Chayula,Chaos Orb,500
Ancestor,2023-12-01,Blessing of Chayula,Chaos Orb,545
Ancestor,2023-12-02,Blessing of Chayula,Chaos Orb,530.4
Ancestor,2023-12-03,Blessing of Chayula,Chaos Orb,562.03
Ancestor,2023-12-04,Blessing of Chayula,Chaos Orb,595.93
Ancestor,2023-12-05,Blessing of Chayula,Chaos Orb,598
Ancestor,2023-08-19,Sacred Crystallised Lifeforce,Chaos Orb,90
Ancestor,2023-08-20,Sacred Crystallised Lifeforce,Chaos Orb,64
Ancestor,2023-08-21,Sacred Crystallised Lifeforce,Chaos Orb,49.4
Ancestor,2023-08-22,Sacred Crystallised Lifeforce,Chaos Orb,70.4
Ancestor,2023-08-23,Sacred Crystallised Lifeforce,Chaos Orb,75
Ancestor,2023-08-24,Sacred Crystallised Lifeforce,Chaos Orb,89.2
Ancestor,2023-08-25,Sacred Crystallised Lifeforce,Chaos Orb,196
Ancestor,2023-08-26,Sacred Crystallised Lifeforce,Chaos Orb,197
Ancestor,2023-08-27,Sacred Crystallised Lifeforce,Chaos Orb,170
Ancestor,2023-08-28,Sacred Crystallised Lifeforce,Chaos Orb,180
Ancestor,2023-08-29,Sacred Crystallised Lifeforce,Chaos Orb,217
Ancestor,2023-08-30,Sacred Crystallised Lifeforce,Chaos Orb,225
Ancestor,2023-08-31,Sacred Crystallised Lifeforce,Chaos Orb,230
Ancestor,2023-09-01,Sacred Crystallised Lifeforce,Chaos Orb,230.4
Ancestor,2023-09-02,Sacred Crystallised Lifeforce,Chaos Orb,232
Ancestor,2023-09-03,Sacred Crystallised Lifeforce,Chaos Orb,230.8
Ancestor,2023-09-04,Sacred Crystallised Lifeforce,Chaos Orb,230
Ancestor,2023-09-05,Sacred Crystallised Lifeforce,Chaos Orb,229
Ancestor,2023-09-06,Sacred Crystallised Lifeforce,Chaos Orb,366.4
Ancestor,2023-09-07,Sacred Crystallised Lifeforce,Chaos Orb,322
Ancestor,2023-09-08,Sacred Crystallised Lifeforce,Chaos Orb,298.974
Ancestor,2023-09-09,Sacred Crystallised Lifeforce,Chaos Orb,229.96
Ancestor,2023-09-10,Sacred Crystallised Lifeforce,Chaos Orb,230
Ancestor,2023-09-11,Sacred Crystallised Lifeforce,Chaos Orb,225.4
Ancestor,2023-09-12,Sacred Crystallised Lifeforce,Chaos Orb,204.4447
Ancestor,2023-09-13,Sacred Crystallised Lifeforce,Chaos Orb,200
Ancestor,2023-09-14,Sacred Crystallised Lifeforce,Chaos Orb,200
Ancestor,2023-09-15,Sacred Crystallised Lifeforce,Chaos Orb,198
Ancestor,2023-09-16,Sacred Crystallised Lifeforce,Chaos Orb,195.45
Ancestor,2023-09-17,Sacred Crystallised Lifeforce,Chaos Orb,185
Ancestor,2023-09-18,Sacred Crystallised Lifeforce,Chaos Orb,185
Ancestor,2023-09-19,Sacred Crystallised Lifeforce,Chaos Orb,197.00298
Ancestor,2023-09-20,Sacred Crystallised Lifeforce,Chaos Orb,200
Ancestor,2023-09-21,Sacred Crystallised Lifeforce,Chaos Orb,200
Ancestor,2023-09-22,Sacred Crystallised Lifeforce,Chaos Orb,207
Ancestor,2023-09-23,Sacred Crystallised Lifeforce,Chaos Orb,207.9
Ancestor,2023-09-24,Sacred Crystallised Lifeforce,Chaos Orb,220
Ancestor,2023-09-25,Sacred Crystallised Lifeforce,Chaos Orb,214.92499
