League,Date,Get,Pay,Value
Affliction,2024-01-08,Timeless Eternal Emblem,Chaos Orb,4.29162
Affliction,2024-01-09,Timeless Eternal Emblem,Chaos Orb,4.46942
Affliction,2024-01-10,Timeless Eternal Emblem,Chaos Orb,4.37095
Affliction,2024-01-11,Timeless Eternal Emblem,Chaos Orb,5.24385
Affliction,2024-01-12,Timeless Eternal Emblem,Chaos Orb,6.1283
Affliction,2024-01-13,Timeless Eternal Emblem,Chaos Orb,6.14255
Affliction,2024-01-14,Timeless Eternal Emblem,Chaos Orb,6.76922
Affliction,2024-01-15,Timeless Eternal Emblem,Chaos Orb,6.9359
Affliction,2024-01-16,Timeless Eternal Emblem,Chaos Orb,6.91816
Affliction,2024-01-17,Timeless Eternal Emblem,Chaos Orb,6.87138
Affliction,2024-01-18,Timeless Eternal Emblem,Chaos Orb,7.02968
Affliction,2024-01-19,Timeless Eternal Emblem,Chaos Orb,7.03263
Affliction,2024-01-20,Timeless Eternal Emblem,Chaos Orb,7.01434
Affliction,2024-01-21,Timeless Eternal Emblem,Chaos Orb,6.9993
Affliction,2024-01-22,Timeless Eternal Emblem,Chaos Orb,6.9993
Affliction,2024-01-23,Timeless Eternal Emblem,Chaos Orb,6.83265
Affliction,2024-01-24,Timeless Eternal Emblem,Chaos Orb,8.60904
Affliction,2024-01-25,Timeless Eternal Emblem,Chaos Orb,8.58484
Affliction,2024-01-26,Timeless Eternal Emblem,Chaos Orb,8.0954
Affliction,2024-01-27,Timeless Eternal Emblem,Chaos Orb,6.85994
Affliction,2024-01-28,Timeless Eternal Emblem,Chaos Orb,7.40002
Affliction,2024-01-29,Timeless Eternal Emblem,Chaos Orb,7.272
Affliction,2024-01-30,Timeless Eternal Emblem,Chaos Orb,7.2039
Affliction,2024-01-31,Timeless Eternal Emblem,Chaos Orb,7
Affliction,2024-02-01,Timeless Eternal Emblem,Chaos Orb,6.8175
Affliction,2024-02-02,Timeless Eternal Emblem,Chaos Orb,6.65978
Affliction,2024-02-03,Timeless Eternal Emblem,Chaos Orb,6.63432
Affliction,2024-02-04,Timeless Eternal Emblem,Chaos Orb,6.4287
Affliction,2024-02-05,Timeless Eternal Emblem,Chaos Orb,6.06858
Affliction,2024-02-06,Timeless Eternal Emblem,Chaos Orb,5.7144
Affliction,2024-02-07,Timeless Eternal Emblem,Chaos Orb,5.66678
Affliction,2024-02-08,Timeless Eternal Emblem,Chaos Orb,5.61916
Affliction,2024-02-09,Timeless Eternal Emblem,Chaos Orb,5.96163
Affliction,2024-02-10,Timeless Eternal Emblem,Chaos Orb,6.65006
Affliction,2024-02-11,Timeless Eternal Emblem,Chaos Orb,6.46624
Affliction,2024-02-12,Timeless Eternal Emblem,Chaos Orb,5.98824
Affliction,2024-02-13,Timeless Eternal Emblem,Chaos Orb,5.60515
Affliction,2024-02-14,Timeless Eternal Emblem,Chaos Orb,5.59355
Affliction,2024-02-15,Timeless Eternal Emblem,Chaos Orb,5.40855
Affliction,2024-02-16,Timeless Eternal Emblem,Chaos Orb,6
Affliction,2024-02-17,Timeless Eternal Emblem,Chaos Orb,6.14298
Affliction,2024-02-18,Timeless Eternal Emblem,Chaos Orb,6.46906
Affliction,2024-02-19,Timeless Eternal Emblem,Chaos Orb,6.63938
Affliction,2024-02-20,Timeless Eternal Emblem,Chaos Orb,6.4287
Affliction,2024-02-21,Timeless Eternal Emblem,Chaos Orb,6.22438
Affliction,2024-02-22,Timeless Eternal Emblem,Chaos Orb,6.2032
Affliction,2024-02-23,Timeless Eternal Emblem,Chaos Orb,6
Affliction,2024-02-24,Timeless Eternal Emblem,Chaos Orb,6
Affliction,2024-02-25,Timeless Eternal Emblem,Chaos Orb,6
Affliction,2024-02-26,Timeless Eternal Emblem,Chaos Orb,6
Affliction,2024-02-27,Timeless Eternal Emblem,Chaos Orb,6
Affliction,2024-02-28,Timeless Eternal Emblem,Chaos Orb,6
Affliction,2024-02-29,Timeless Eternal Emblem,Chaos Orb,6
Affliction,2024-03-01,Timeless Eternal Emblem,Chaos Orb,6
Affliction,2024-03-02,Timeless Eternal Emblem,Chaos Orb,6
Affliction,2024-03-03,Timeless Eternal Emblem,Chaos Orb,6
Affliction,2024-03-04,Timeless Eternal Emblem,Chaos Orb,6
Affliction,2024-03-05,Timeless Eternal Emblem,Chaos Orb,6
Affliction,2024-03-06,Timeless Eternal Emblem,Chaos Orb,6
Affliction,2024-03-07,Timeless Eternal Emblem,Chaos Orb,6
Affliction,2024-03-08,Timeless Eternal Emblem,Chaos Orb,6
Affliction,2024-03-09,Timeless Eternal Emblem,Chaos Orb,6
Affliction,2024-03-10,Timeless Eternal Emblem,Chaos Orb,6
Affliction,2024-03-11,Timeless Eternal Emblem,Chaos Orb,6
Affliction,2024-03-12,Timeless Eternal Emblem,Chaos Orb,6
Affliction,2024-03-13,Timeless Eternal Emblem,Chaos Orb,6
Affliction,2024-03-14,Timeless Eternal Emblem,Chaos Orb,6
Affliction,2024-03-15,Timeless Eternal Emblem,Chaos Orb,6
Affliction,2024-03-16,Timeless Eternal Emblem,Chaos Orb,4.99987
Affliction,2024-03-17,Timeless Eternal Emblem,Chaos Orb,4.9996
Affliction,2024-03-18,Timeless Eternal Emblem,Chaos Orb,4.9995
Affliction,2024-03-19,Timeless Eternal Emblem,Chaos Orb,4.99975
Affliction,2024-03-20,Timeless Eternal Emblem,Chaos Orb,5
Affliction,2024-03-21,Timeless Eternal Emblem,Chaos Orb,5
Affliction,2024-03-22,Timeless Eternal Emblem,Chaos Orb,5.13282
Affliction,2024-03-23,Timeless Eternal Emblem,Chaos Orb,5
Affliction,2024-03-24,Timeless Eternal Emblem,Chaos Orb,5
Affliction,2024-03-25,Timeless Eternal Emblem,Chaos Orb,5
Affliction,2024-03-26,Timeless Eternal Emblem,Chaos Orb,5.4842
Affliction,2023-12-09,Chaos Orb,Orb of Binding,7.3
Affliction,2023-12-10,Chaos Orb,Orb of Binding,7.3
Affliction,2023-12-11,Chaos Orb,Orb of Binding,8
Affliction,2023-12-12,Chaos Orb,Orb of Binding,8.6
Affliction,2023-12-13,Chaos Orb,Orb of Binding,8.6
Affliction,2023-12-14,Chaos Orb,Orb of Binding,8.7
Affliction,2023-12-15,Chaos Orb,Orb of Binding,8.7
Affliction,2023-12-16,Chaos Orb,Orb of Binding,10
Affliction,2023-12-17,Chaos Orb,Orb of Binding,14
Affliction,2023-12-18,Chaos Orb,Orb of Binding,15
Affliction,2023-12-19,Chaos Orb,Orb of Binding,14.64
Affliction,2023-12-20,Chaos Orb,Orb of Binding,14
Affliction,2023-12-21,Chaos Orb,Orb of Binding,13.74
Affliction,2023-12-22,Chaos Orb,Orb of Binding,14
Affliction,2023-12-23,Chaos Orb,Orb of Binding,14
Affliction,2023-12-24,Chaos Orb,Orb of Binding,14
Affliction,2023-12-25,Chaos Orb,Orb of Binding,13.9
Affliction,2023-12-26,Chaos Orb,Orb of Binding,14
Affliction,2023-12-27,Chaos Orb,Orb of Binding,14.6
Affliction,2023-12-28,Chaos Orb,Orb of Binding,14.4
Affliction,2023-12-29,Chaos Orb,Orb of Binding,13.6
Affliction,2023-12-30,Chaos Orb,Orb of Binding,13.1
Affliction,2023-12-31,Chaos Orb,Orb of Binding,14.2
Affliction,2024-01-01,Chaos Orb,Orb of Binding,26.4
Affliction,2024-01-02,Chaos Orb,Orb of Binding,24.96
Affliction,2024-01-03,Chaos Orb,Orb of Binding,24.96
Affliction,2024-01-04,Chaos Orb,Orb of Binding,26.4
Affliction,2024-01-05,Chaos Orb,Orb of Binding,33
Affliction,2024-01-06,Chaos Orb,Orb of Binding,32.5
Affliction,2024-01-07,Chaos Orb,Orb of Binding,19.2
Affliction,2024-01-08,Chaos Orb,Orb of Binding,66.46154
Affliction,2024-01-09,Chaos Orb,Orb of Binding,63.7077
Affliction,2024-01-10,Chaos Orb,Orb of Binding,29.625
Affliction,2024-01-11,Chaos Orb,Orb of Binding,29.5
Affliction,2024-01-12,Chaos Orb,Orb of Binding,30.4
Affliction,2024-01-13,Chaos Orb,Orb of Binding,28.6
Affliction,2024-01-14,Chaos Orb,Orb of Binding,29.5
Affliction,2024-01-15,Chaos Orb,Orb of Binding,32.5
Affliction,2024-01-16,Chaos Orb,Orb of Binding,32.5
Affliction,2024-01-17,Chaos Orb,Orb of Binding,40
Affliction,2024-01-18,Chaos Orb,Orb of Binding,40
Affliction,2024-01-19,Chaos Orb,Orb of Binding,42
Affliction,2024-01-20,Chaos Orb,Orb of Binding,42
Affliction,2024-01-21,Chaos Orb,Orb of Binding,41.5
Affliction,2024-01-22,Chaos Orb,Orb of Binding,45
Affliction,2024-01-23,Chaos Orb,Orb of Binding,48
Affliction,2024-01-24,Chaos Orb,Orb of Binding,94
Affliction,2024-01-25,Chaos Orb,Orb of Binding,88
Affliction,2024-01-26,Chaos Orb,Orb of Binding,88
Affliction,2024-01-27,Chaos Orb,Orb of Binding,88
Affliction,2024-01-28,Chaos Orb,Orb of Binding,88
Affliction,2024-01-29,Chaos Orb,Orb of Binding,88
Affliction,2024-01-30,Chaos Orb,Orb of Binding,200
Affliction,2024-01-31,Chaos Orb,Orb of Binding,200
Affliction,2024-02-01,Chaos Orb,Orb of Binding,74
Affliction,2024-02-02,Chaos Orb,Orb of Binding,74
Affliction,2024-02-03,Chaos Orb,Orb of Binding,60
Affliction,2024-02-04,Chaos Orb,Orb of Binding,60
Affliction,2024-02-05,Chaos Orb,Orb of Binding,60
Affliction,2024-02-06,Chaos Orb,Orb of Binding,60
Affliction,2024-02-07,Chaos Orb,Orb of Binding,60
Affliction,2024-02-08,Chaos Orb,Orb of Binding,60
Affliction,2024-02-09,Chaos Orb,Orb of Binding,32.1
Affliction,2024-02-10,Chaos Orb,Orb of Binding,29
Affliction,2024-02-11,Chaos Orb,Orb of Binding,29
Affliction,2024-02-12,Chaos Orb,Orb of Binding,29
Affliction,2024-02-13,Chaos Orb,Orb of Binding,29
Affliction,2024-02-14,Chaos Orb,Orb of Binding,99
Affliction,2024-02-15,Chaos Orb,Orb of Binding,99
Affliction,2024-02-16,Chaos Orb,Orb of Binding,99
Affliction,2024-02-17,Chaos Orb,Orb of Binding,99
Affliction,2024-02-18,Chaos Orb,Orb of Binding,99
Affliction,2024-02-19,Chaos Orb,Orb of Binding,99
Affliction,2024-02-20,Chaos Orb,Orb of Binding,36.9
Affliction,2024-02-21,Chaos Orb,Orb of Binding,20000
Affliction,2024-02-22,Chaos Orb,Orb of Binding,20000
Affliction,2024-02-23,Chaos Orb,Orb of Binding,20000
Affliction,2024-02-24,Chaos Orb,Orb of Binding,2072
Affliction,2024-02-25,Chaos Orb,Orb of Binding,2072
Affliction,2024-02-26,Chaos Orb,Orb of Binding,2072
Affliction,2024-02-27,Chaos Orb,Orb of Binding,56
Affliction,2024-02-28,Chaos Orb,Orb of Binding,53
Affliction,2024-02-29,Chaos Orb,Orb of Binding,53
Affliction,2024-03-01,Chaos Orb,Orb of Binding,34
Affliction,2024-03-02,Chaos Orb,Orb of Binding,34
Affliction,2024-03-03,Chaos Orb,Orb of Binding,32
Affliction,2024-03-04,Chaos Orb,Orb of Binding,32
Affliction,2024-03-05,Chaos Orb,Orb of Binding,31
Affliction,2024-03-06,Chaos Orb,Orb of Binding,40
Affliction,2024-03-07,Chaos Orb,Orb of Binding,40
Affliction,2024-03-08,Chaos Orb,Orb of Binding,40
Affliction,2024-03-09,Chaos Orb,Orb of Binding,40
Affliction,2024-03-10,Chaos Orb,Orb of Binding,60
Affliction,2024-03-11,Chaos Orb,Orb of Binding,60
Affliction,2024-03-12,Chaos Orb,Orb of Binding,60
Affliction,2024-03-13,Chaos Orb,Orb of Binding,60
Affliction,2024-03-14,Chaos Orb,Orb of Binding,60
Affliction,2024-03-15,Chaos Orb,Orb of Binding,60
Affliction,2024-03-16,Chaos Orb,Orb of Binding,33
Affliction,2024-03-17,Chaos Orb,Orb of Binding,33
Affliction,2024-03-18,Chaos Orb,Orb of Binding,30
Affliction,2024-03-19,Chaos Orb,Orb of Binding,48
Affliction,2024-03-20,Chaos Orb,Orb of Binding,48
Affliction,2024-03-21,Chaos Orb,Orb of Binding,31.8
Affliction,2024-03-22,Chaos Orb,Orb of Binding,40.8
Affliction,2024-03-23,Chaos Orb,Orb of Binding,40.8
Affliction,2024-03-24,Chaos Orb,Orb of Binding,40.8
Affliction,2024-03-25,Chaos Orb,Orb of Binding,40.8
Affliction,2024-03-26,Chaos Orb,Orb of Binding,40.8
Affliction,2023-12-09,Fragment of the Chimera,Chaos Orb,11.4
Affliction,2023-12-10,Fragment of the Chimera,Chaos Orb,13.9
Affliction,2023-12-11,Fragment of the Chimera,Chaos Orb,15
Affliction,2023-12-12,Fragment of the Chimera,Chaos Orb,14
Affliction,2023-12-13,Fragment of the Chimera,Chaos Orb,13
Affliction,2023-12-14,Fragment of the Chimera,Chaos Orb,12
Affliction,2023-12-15,Fragment of the Chimera,Chaos Orb,12.24
Affliction,2023-12-16,Fragment of the Chimera,Chaos Orb,12
Affliction,2023-12-17,Fragment of the Chimera,Chaos Orb,11.775
Affliction,2023-12-18,Fragment of the Chimera,Chaos Orb,11
Affliction,2023-12-19,Fragment of the Chimera,Chaos Orb,11
Affliction,2023-12-20,Fragment of the Chimera,Chaos Orb,10
Affliction,2023-12-21,Fragment of the Chimera,Chaos Orb,10
Affliction,2023-12-22,Fragment of the Chimera,Chaos Orb,8
Affliction,2023-12-23,Fragment of the Chimera,Chaos Orb,10
Affliction,2023-12-24,Fragment of the Chimera,Chaos Orb,11
Affliction,2023-12-25,Fragment of the Chimera,Chaos Orb,12.3
Affliction,2023-12-26,Fragment of the Chimera,Chaos Orb,13.09
Affliction,2023-12-27,Fragment of the Chimera,Chaos Orb,15
Affliction,2023-12-28,Fragment of the Chimera,Chaos Orb,15
Affliction,2023-12-29,Fragment of the Chimera,Chaos Orb,20
Affliction,2023-12-30,Fragment of the Chimera,Chaos Orb,24.8
Affliction,2023-12-31,Fragment of the Chimera,Chaos Orb,26
Affliction,2024-01-01,Fragment of the Chimera,Chaos Orb,30
Affliction,2024-01-02,Fragment of the Chimera,Chaos Orb,28.7
Affliction,2024-01-03,Fragment of the Chimera,Chaos Orb,21
Affliction,2024-01-04,Fragment of the Chimera,Chaos Orb,21.5
Affliction,2024-01-05,Fragment of the Chimera,Chaos Orb,21.95
Affliction,2024-01-06,Fragment of the Chimera,Chaos Orb,26.09163
Affliction,2024-01-07,Fragment of the Chimera,Chaos Orb,30
Affliction,2024-01-08,Fragment of the Chimera,Chaos Orb,25
Affliction,2024-01-09,Fragment of the Chimera,Chaos Orb,25
Affliction,2024-01-10,Fragment of the Chimera,Chaos Orb,24
Affliction,2024-01-11,Fragment of the Chimera,Chaos Orb,24
Affliction,2024-01-12,Fragment of the Chimera,Chaos Orb,23.88865
Affliction,2024-01-13,Fragment of the Chimera,Chaos Orb,23.88865
Affliction,2024-01-14,Fragment of the Chimera,Chaos Orb,23.88865
Affliction,2024-01-15,Fragment of the Chimera,Chaos Orb,23.88865
Affliction,2024-01-16,Fragment of the Chimera,Chaos Orb,23.77754
Affliction,2024-01-17,Fragment of the Chimera,Chaos Orb,23.66643
Affliction,2024-01-18,Fragment of the Chimera,Chaos Orb,23.66643
Affliction,2024-01-19,Fragment of the Chimera,Chaos Orb,23.55532
Affliction,2024-01-20,Fragment of the Chimera,Chaos Orb,26.2375
Affliction,2024-01-21,Fragment of the Chimera,Chaos Orb,30.0006
Affliction,2024-01-22,Fragment of the Chimera,Chaos Orb,29.98577
Affliction,2024-01-23,Fragment of the Chimera,Chaos Orb,33.50067
Affliction,2024-01-24,Fragment of the Chimera,Chaos Orb,30
Affliction,2024-01-25,Fragment of the Chimera,Chaos Orb,30.83395
Affliction,2024-01-26,Fragment of the Chimera,Chaos Orb,31
Affliction,2024-01-27,Fragment of the Chimera,Chaos Orb,33.98
Affliction,2024-01-28,Fragment of the Chimera,Chaos Orb,36
Affliction,2024-01-29,Fragment of the Chimera,Chaos Orb,40
Affliction,2024-01-30,Fragment of the Chimera,Chaos Orb,39.75
Affliction,2024-01-31,Fragment of the Chimera,Chaos Orb,38.5
Affliction,2024-02-01,Fragment of the Chimera,Chaos Orb,36.805
Affliction,2024-02-02,Fragment of the Chimera,Chaos Orb,35
Affliction,2024-02-03,Fragment of the Chimera,Chaos Orb,30.65722
Affliction,2024-02-04,Fragment of the Chimera,Chaos Orb,30
Affliction,2024-02-05,Fragment of the Chimera,Chaos Orb,31
Affliction,2024-02-06,Fragment of the Chimera,Chaos Orb,30
Affliction,2024-02-07,Fragment of the Chimera,Chaos Orb,30
Affliction,2024-02-08,Fragment of the Chimera,Chaos Orb,29.95
Affliction,2024-02-09,Fragment of the Chimera,Chaos Orb,29.44875
Affliction,2024-02-10,Fragment of the Chimera,Chaos Orb,29.25
Affliction,2024-02-11,Fragment of the Chimera,Chaos Orb,29.25
Affliction,2024-02-12,Fragment of the Chimera,Chaos Orb,29
Affliction,2024-02-13,Fragment of the Chimera,Chaos Orb,29.40625
Affliction,2024-02-14,Fragment of the Chimera,Chaos Orb,29.725
Affliction,2024-02-15,Fragment of the Chimera,Chaos Orb,29.75
Affliction,2024-02-16,Fragment of the Chimera,Chaos Orb,30
Affliction,2024-02-17,Fragment of the Chimera,Chaos Orb,32
Affliction,2024-02-18,Fragment of the Chimera,Chaos Orb,33
Affliction,2024-02-19,Fragment of the Chimera,Chaos Orb,33.58333
Affliction,2024-02-20,Fragment of the Chimera,Chaos Orb,33.75
Affliction,2024-02-21,Fragment of the Chimera,Chaos Orb,33
Affliction,2024-02-22,Fragment of the Chimera,Chaos Orb,33
Affliction,2024-02-23,Fragment of the Chimera,Chaos Orb,33
Affliction,2024-02-24,Fragment of the Chimera,Chaos Orb,33
Affliction,2024-02-25,Fragment of the Chimera,Chaos Orb,34.9
Affliction,2024-02-26,Fragment of the Chimera,Chaos Orb,34
Affliction,2024-02-27,Fragment of the Chimera,Chaos Orb,35
Affliction,2024-02-28,Fragment of the Chimera,Chaos Orb,35.6
Affliction,2024-02-29,Fragment of the Chimera,Chaos Orb,36.7425
Affliction,2024-03-01,Fragment of the Chimera,Chaos Orb,37
Affliction,2024-03-02,Fragment of the Chimera,Chaos Orb,43.75987
Affliction,2024-03-03,Fragment of the Chimera,Chaos Orb,40
Affliction,2024-03-04,Fragment of the Chimera,Chaos Orb,41.6
Affliction,2024-03-05,Fragment of the Chimera,Chaos Orb,40
Affliction,2024-03-06,Fragment of the Chimera,Chaos Orb,40
Affliction,2024-03-07,Fragment of the Chimera,Chaos Orb,40
Affliction,2024-03-08,Fragment of the Chimera,Chaos Orb,40
Affliction,2024-03-09,Fragment of the Chimera,Chaos Orb,40
Affliction,2024-03-10,Fragment of the Chimera,Chaos Orb,37.5
Affliction,2024-03-11,Fragment of the Chimera,Chaos Orb,35
Affliction,2024-03-12,Fragment of the Chimera,Chaos Orb,35
Affliction,2024-03-13,Fragment of the Chimera,Chaos Orb,33.21645
Affliction,2024-03-14,Fragment of the Chimera,Chaos Orb,30
Affliction,2024-03-15,Fragment of the Chimera,Chaos Orb,30
Affliction,2024-03-16,Fragment of the Chimera,Chaos Orb,30
Affliction,2024-03-17,Fragment of the Chimera,Chaos Orb,30
Affliction,2024-03-18,Fragment of the Chimera,Chaos Orb,29.6
Affliction,2024-03-19,Fragment of the Chimera,Chaos Orb,25.4
Affliction,2024-03-20,Fragment of the Chimera,Chaos Orb,25
Affliction,2024-03-21,Fragment of the Chimera,Chaos Orb,25
Affliction,2024-03-22,Fragment of the Chimera,Chaos Orb,25
Affliction,2024-03-23,Fragment of the Chimera,Chaos Orb,22.1433
Affliction,2024-03-24,Fragment of the Chimera,Chaos Orb,22.8576
Affliction,2024-03-25,Fragment of the Chimera,Chaos Orb,22.5
Affliction,2024-03-26,Fragment of the Chimera,Chaos Orb,20
Affliction,2023-12-09,Fragment of Enslavement,Chaos Orb,9
Affliction,2023-12-10,Fragment of Enslavement,Chaos Orb,11
Affliction,2023-12-11,Fragment of Enslavement,Chaos Orb,11.15
Affliction,2023-12-12,Fragment of Enslavement,Chaos Orb,14
Affliction,2023-12-13,Fragment of Enslavement,Chaos Orb,14
Affliction,2023-12-14,Fragment of Enslavement,Chaos Orb,14
Affliction,2023-12-15,Fragment of Enslavement,Chaos Orb,14
Affliction,2023-12-16,Fragment of Enslavement,Chaos Orb,15
Affliction,2023-12-17,Fragment of Enslavement,Chaos Orb,16
Affliction,2023-12-18,Fragment of Enslavement,Chaos Orb,16
Affliction,2023-12-19,Fragment of Enslavement,Chaos Orb,17
Affliction,2023-12-20,Fragment of Enslavement,Chaos Orb,17
Affliction,2023-12-21,Fragment of Enslavement,Chaos Orb,18
Affliction,2023-12-22,Fragment of Enslavement,Chaos Orb,18.69334
Affliction,2023-12-23,Fragment of Enslavement,Chaos Orb,19
Affliction,2023-12-24,Fragment of Enslavement,Chaos Orb,20
Affliction,2023-12-25,Fragment of Enslavement,Chaos Orb,20
Affliction,2023-12-26,Fragment of Enslavement,Chaos Orb,20
Affliction,2023-12-27,Fragment of Enslavement,Chaos Orb,24
Affliction,2023-12-28,Fragment of Enslavement,Chaos Orb,25
Affliction,2023-12-29,Fragment of Enslavement,Chaos Orb,25
Affliction,2023-12-30,Fragment of Enslavement,Chaos Orb,30
Affliction,2023-12-31,Fragment of Enslavement,Chaos Orb,30
Affliction,2024-01-01,Fragment of Enslavement,Chaos Orb,30
Affliction,2024-01-02,Fragment of Enslavement,Chaos Orb,30
Affliction,2024-01-03,Fragment of Enslavement,Chaos Orb,31
Affliction,2024-01-04,Fragment of Enslavement,Chaos Orb,35.83405
Affliction,2024-01-05,Fragment of Enslavement,Chaos Orb,30
Affliction,2024-01-06,Fragment of Enslavement,Chaos Orb,31.3
Affliction,2024-01-07,Fragment of Enslavement,Chaos Orb,40
Affliction,2024-01-08,Fragment of Enslavement,Chaos Orb,40
Affliction,2024-01-09,Fragment of Enslavement,Chaos Orb,40
Affliction,2024-01-10,Fragment of Enslavement,Chaos Orb,50
Affliction,2024-01-11,Fragment of Enslavement,Chaos Orb,50
Affliction,2024-01-12,Fragment of Enslavement,Chaos Orb,50
Affliction,2024-01-13,Fragment of Enslavement,Chaos Orb,50
Affliction,2024-01-14,Fragment of Enslavement,Chaos Orb,50
Affliction,2024-01-15,Fragment of Enslavement,Chaos Orb,50
Affliction,2024-01-16,Fragment of Enslavement,Chaos Orb,50
Affliction,2024-01-17,Fragment of Enslavement,Chaos Orb,50
Affliction,2024-01-18,Fragment of Enslavement,Chaos Orb,50
Affliction,2024-01-19,Fragment of Enslavement,Chaos Orb,50
Affliction,2024-01-20,Fragment of Enslavement,Chaos Orb,50
Affliction,2024-01-21,Fragment of Enslavement,Chaos Orb,50
Affliction,2024-01-22,Fragment of Enslavement,Chaos Orb,50
Affliction,2024-01-23,Fragment of Enslavement,Chaos Orb,58
Affliction,2024-01-24,Fragment of Enslavement,Chaos Orb,57
Affliction,2024-01-25,Fragment of Enslavement,Chaos Orb,55
Affliction,2024-01-26,Fragment of Enslavement,Chaos Orb,50
Affliction,2024-01-27,Fragment of Enslavement,Chaos Orb,50
Affliction,2024-01-28,Fragment of Enslavement,Chaos Orb,50
Affliction,2024-01-29,Fragment of Enslavement,Chaos Orb,50
Affliction,2024-01-30,Fragment of Enslavement,Chaos Orb,50
Affliction,2024-01-31,Fragment of Enslavement,Chaos Orb,50
Affliction,2024-02-01,Fragment of Enslavement,Chaos Orb,49.07285
Affliction,2024-02-02,Fragment of Enslavement,Chaos Orb,47.33286
Affliction,2024-02-03,Fragment of Enslavement,Chaos Orb,45.83288
Affliction,2024-02-04,Fragment of Enslavement,Chaos Orb,44.33289
Affliction,2024-02-05,Fragment of Enslavement,Chaos Orb,42.86624
Affliction,2024-02-06,Fragment of Enslavement,Chaos Orb,39.9996
Affliction,2024-02-07,Fragment of Enslavement,Chaos Orb,39.66627
Affliction,2024-02-08,Fragment of Enslavement,Chaos Orb,39.33294
Affliction,2024-02-09,Fragment of Enslavement,Chaos Orb,39.22322
Affliction,2024-02-10,Fragment of Enslavement,Chaos Orb,38.99961
Affliction,2024-02-11,Fragment of Enslavement,Chaos Orb,38.99961
Affliction,2024-02-12,Fragment of Enslavement,Chaos Orb,38.99961
Affliction,2024-02-13,Fragment of Enslavement,Chaos Orb,39.20794
Affliction,2024-02-14,Fragment of Enslavement,Chaos Orb,39.33294
Affliction,2024-02-15,Fragment of Enslavement,Chaos Orb,39.66627
Affliction,2024-02-16,Fragment of Enslavement,Chaos Orb,39.9996
Affliction,2024-02-17,Fragment of Enslavement,Chaos Orb,40
Affliction,2024-02-18,Fragment of Enslavement,Chaos Orb,40
Affliction,2024-02-19,Fragment of Enslavement,Chaos Orb,40
Affliction,2024-02-20,Fragment of Enslavement,Chaos Orb,40
Affliction,2024-02-21,Fragment of Enslavement,Chaos Orb,40
Affliction,2024-02-22,Fragment of Enslavement,Chaos Orb,40
Affliction,2024-02-23,Fragment of Enslavement,Chaos Orb,40
Affliction,2024-02-24,Fragment of Enslavement,Chaos Orb,40
Affliction,2024-02-25,Fragment of Enslavement,Chaos Orb,40
Affliction,2024-02-26,Fragment of Enslavement,Chaos Orb,40
Affliction,2024-02-27,Fragment of Enslavement,Chaos Orb,40
Affliction,2024-02-28,Fragment of Enslavement,Chaos Orb,40
Affliction,2024-02-29,Fragment of Enslavement,Chaos Orb,40
Affliction,2024-03-01,Fragment of Enslavement,Chaos Orb,40
Affliction,2024-03-02,Fragment of Enslavement,Chaos Orb,40
Affliction,2024-03-03,Fragment of Enslavement,Chaos Orb,40
Affliction,2024-03-04,Fragment of Enslavement,Chaos Orb,40
Affliction,2024-03-05,Fragment of Enslavement,Chaos Orb,40
Affliction,2024-03-06,Fragment of Enslavement,Chaos Orb,40
Affliction,2024-03-07,Fragment of Enslavement,Chaos Orb,40
Affliction,2024-03-08,Fragment of Enslavement,Chaos Orb,40
Affliction,2024-03-09,Fragment of Enslavement,Chaos Orb,40
Affliction,2024-03-10,Fragment of Enslavement,Chaos Orb,40
Affliction,2024-03-11,Fragment of Enslavement,Chaos Orb,40
Affliction,2024-03-12,Fragment of Enslavement,Chaos Orb,40
Affliction,2024-03-13,Fragment of Enslavement,Chaos Orb,40
Affliction,2024-03-14,Fragment of Enslavement,Chaos Orb,35
Affliction,2024-03-15,Fragment of Enslavement,Chaos Orb,35
Affliction,2024-03-16,Fragment of Enslavement,Chaos Orb,35
Affliction,2024-03-17,Fragment of Enslavement,Chaos Orb,30.65
Affliction,2024-03-18,Fragment of Enslavement,Chaos Orb,33
Affliction,2024-03-19,Fragment of Enslavement,Chaos Orb,32.7
Affliction,2024-03-20,Fragment of Enslavement,Chaos Orb,30
Affliction,2024-03-21,Fragment of Enslavement,Chaos Orb,30
Affliction,2024-03-22,Fragment of Enslavement,Chaos Orb,30
Affliction,2024-03-23,Fragment of Enslavement,Chaos Orb,28.675
Affliction,2024-03-24,Fragment of Enslavement,Chaos Orb,25
Affliction,2024-03-25,Fragment of Enslavement,Chaos Orb,25
Affliction,2024-03-26,Fragment of Enslavement,Chaos Orb,24.6
Affliction,2023-12-09,Fragment of Shape,Chaos Orb,50.2
Affliction,2023-12-10,Fragment of Shape,Chaos Orb,61.6
Affliction,2023-12-11,Fragment of Shape,Chaos Orb,70
Affliction,2023-12-12,Fragment of Shape,Chaos Orb,63
Affliction,2023-12-13,Fragment of Shape,Chaos Orb,62
Affliction,2023-12-14,Fragment of Shape,Chaos Orb,63
Affliction,2023-12-15,Fragment of Shape,Chaos Orb,75
Affliction,2023-12-16,Fragment of Shape,Chaos Orb,78
Affliction,2023-12-17,Fragment of Shape,Chaos Orb,77
Affliction,2023-12-18,Fragment of Shape,Chaos Orb,78
