League,Date,Get,Pay,Value
Sanctum,2023-02-20,Xoph's Charged Breachstone,Chaos Orb,20
Sanctum,2023-02-21,Xoph's Charged Breachstone,Chaos Orb,19.8
Sanctum,2023-02-22,Xoph's Charged Breachstone,Chaos Orb,19
Sanctum,2023-02-23,Xoph's Charged Breachstone,Chaos Orb,19
Sanctum,2023-02-24,Xoph's Charged Breachstone,Chaos Orb,19
Sanctum,2023-02-25,Xoph's Charged Breachstone,Chaos Orb,19
Sanctum,2023-02-26,Xoph's Charged Breachstone,Chaos Orb,19
Sanctum,2023-02-27,Xoph's Charged Breachstone,Chaos Orb,19
Sanctum,2023-02-28,Xoph's Charged Breachstone,Chaos Orb,19
Sanctum,2023-03-01,Xoph's Charged Breachstone,Chaos Orb,18.8
Sanctum,2023-03-02,Xoph's Charged Breachstone,Chaos Orb,15.9
Sanctum,2023-03-03,Xoph's Charged Breachstone,Chaos Orb,18
Sanctum,2023-03-04,Xoph's Charged Breachstone,Chaos Orb,18
Sanctum,2023-03-05,Xoph's Charged Breachstone,Chaos Orb,16.6
Sanctum,2023-03-06,Xoph's Charged Breachstone,Chaos Orb,15.8
Sanctum,2023-03-07,Xoph's Charged Breachstone,Chaos Orb,15.6
Sanctum,2023-03-08,Xoph's Charged Breachstone,Chaos Orb,15
Sanctum,2023-03-09,Xoph's Charged Breachstone,Chaos Orb,15
Sanctum,2023-03-10,Xoph's Charged Breachstone,Chaos Orb,13.8
Sanctum,2023-03-11,Xoph's Charged Breachstone,Chaos Orb,13
Sanctum,2023-03-12,Xoph's Charged Breachstone,Chaos Orb,15
Sanctum,2023-03-13,Xoph's Charged Breachstone,Chaos Orb,15
Sanctum,2023-03-14,Xoph's Charged Breachstone,Chaos Orb,14
Sanctum,2023-03-15,Xoph's Charged Breachstone,Chaos Orb,14
Sanctum,2023-03-16,Xoph's Charged Breachstone,Chaos Orb,14
Sanctum,2023-03-17,Xoph's Charged Breachstone,Chaos Orb,13.2
Sanctum,2023-03-18,Xoph's Charged Breachstone,Chaos Orb,13
Sanctum,2023-03-19,Xoph's Charged Breachstone,Chaos Orb,10
Sanctum,2023-03-20,Xoph's Charged Breachstone,Chaos Orb,10
Sanctum,2023-03-21,Xoph's Charged Breachstone,Chaos Orb,15
Sanctum,2023-03-22,Xoph's Charged Breachstone,Chaos Orb,17.4
Sanctum,2023-03-23,Xoph's Charged Breachstone,Chaos Orb,16.2
Sanctum,2023-03-24,Xoph's Charged Breachstone,Chaos Orb,15
Sanctum,2023-03-25,Xoph's Charged Breachstone,Chaos Orb,14.8
Sanctum,2023-03-26,Xoph's Charged Breachstone,Chaos Orb,16.8
Sanctum,2023-03-27,Xoph's Charged Breachstone,Chaos Orb,19.4
Sanctum,2023-03-28,Xoph's Charged Breachstone,Chaos Orb,25
Sanctum,2023-03-29,Xoph's Charged Breachstone,Chaos Orb,25
Sanctum,2023-03-30,Xoph's Charged Breachstone,Chaos Orb,25
Sanctum,2023-03-31,Xoph's Charged Breachstone,Chaos Orb,25
Sanctum,2023-04-01,Xoph's Charged Breachstone,Chaos Orb,25
Sanctum,2023-04-02,Xoph's Charged Breachstone,Chaos Orb,25
Sanctum,2023-04-03,Xoph's Charged Breachstone,Chaos Orb,25
Sanctum,2023-04-04,Xoph's Charged Breachstone,Chaos Orb,25
Sanctum,2022-12-10,Xoph's Pure Breachstone,Chaos Orb,27.48685
Sanctum,2022-12-11,Xoph's Pure Breachstone,Chaos Orb,15
Sanctum,2022-12-12,Xoph's Pure Breachstone,Chaos Orb,27.73333
Sanctum,2022-12-13,Xoph's Pure Breachstone,Chaos Orb,26.35
Sanctum,2022-12-14,Xoph's Pure Breachstone,Chaos Orb,29.78484
Sanctum,2022-12-15,Xoph's Pure Breachstone,Chaos Orb,29.74857
Sanctum,2022-12-16,Xoph's Pure Breachstone,Chaos Orb,30
Sanctum,2022-12-17,Xoph's Pure Breachstone,Chaos Orb,31.74077
Sanctum,2022-12-18,Xoph's Pure Breachstone,Chaos Orb,34.88953
Sanctum,2022-12-19,Xoph's Pure Breachstone,Chaos Orb,34.82692
Sanctum,2022-12-20,Xoph's Pure Breachstone,Chaos Orb,35
Sanctum,2022-12-21,Xoph's Pure Breachstone,Chaos Orb,40
Sanctum,2022-12-22,Xoph's Pure Breachstone,Chaos Orb,39.28571
Sanctum,2022-12-23,Xoph's Pure Breachstone,Chaos Orb,48.25395
Sanctum,2022-12-24,Xoph's Pure Breachstone,Chaos Orb,57.80769
Sanctum,2022-12-25,Xoph's Pure Breachstone,Chaos Orb,59.47708
Sanctum,2022-12-26,Xoph's Pure Breachstone,Chaos Orb,59
Sanctum,2022-12-27,Xoph's Pure Breachstone,Chaos Orb,57.19951
Sanctum,2022-12-28,Xoph's Pure Breachstone,Chaos Orb,57
Sanctum,2022-12-29,Xoph's Pure Breachstone,Chaos Orb,52
Sanctum,2022-12-30,Xoph's Pure Breachstone,Chaos Orb,50
Sanctum,2022-12-31,Xoph's Pure Breachstone,Chaos Orb,52.56354
Sanctum,2023-01-01,Xoph's Pure Breachstone,Chaos Orb,51.95399
Sanctum,2023-01-02,Xoph's Pure Breachstone,Chaos Orb,55
Sanctum,2023-01-03,Xoph's Pure Breachstone,Chaos Orb,59.99659
Sanctum,2023-01-04,Xoph's Pure Breachstone,Chaos Orb,59.06276
Sanctum,2023-01-05,Xoph's Pure Breachstone,Chaos Orb,58.27887
Sanctum,2023-01-06,Xoph's Pure Breachstone,Chaos Orb,55.16216
Sanctum,2023-01-07,Xoph's Pure Breachstone,Chaos Orb,55.45068
Sanctum,2023-01-08,Xoph's Pure Breachstone,Chaos Orb,58.84278
Sanctum,2023-01-09,Xoph's Pure Breachstone,Chaos Orb,59
Sanctum,2023-01-10,Xoph's Pure Breachstone,Chaos Orb,58
Sanctum,2023-01-11,Xoph's Pure Breachstone,Chaos Orb,59
Sanctum,2023-01-12,Xoph's Pure Breachstone,Chaos Orb,58.62781
Sanctum,2023-01-13,Xoph's Pure Breachstone,Chaos Orb,58.49533
Sanctum,2023-01-14,Xoph's Pure Breachstone,Chaos Orb,58.22173
Sanctum,2023-01-15,Xoph's Pure Breachstone,Chaos Orb,58.62826
Sanctum,2023-01-16,Xoph's Pure Breachstone,Chaos Orb,59.59206
Sanctum,2023-01-17,Xoph's Pure Breachstone,Chaos Orb,58.76133
Sanctum,2023-01-18,Xoph's Pure Breachstone,Chaos Orb,58.12771
Sanctum,2023-01-19,Xoph's Pure Breachstone,Chaos Orb,57.29673
Sanctum,2023-01-20,Xoph's Pure Breachstone,Chaos Orb,58.31771
Sanctum,2023-01-21,Xoph's Pure Breachstone,Chaos Orb,59.05
Sanctum,2023-01-22,Xoph's Pure Breachstone,Chaos Orb,59
Sanctum,2023-01-23,Xoph's Pure Breachstone,Chaos Orb,59.16719
Sanctum,2023-01-24,Xoph's Pure Breachstone,Chaos Orb,55
Sanctum,2023-01-25,Xoph's Pure Breachstone,Chaos Orb,55
Sanctum,2023-01-26,Xoph's Pure Breachstone,Chaos Orb,56.76983
Sanctum,2023-01-27,Xoph's Pure Breachstone,Chaos Orb,56.62122
Sanctum,2023-01-28,Xoph's Pure Breachstone,Chaos Orb,57.00555
Sanctum,2023-01-29,Xoph's Pure Breachstone,Chaos Orb,54.92481
Sanctum,2023-01-30,Xoph's Pure Breachstone,Chaos Orb,55
Sanctum,2023-01-31,Xoph's Pure Breachstone,Chaos Orb,55
Sanctum,2023-02-01,Xoph's Pure Breachstone,Chaos Orb,50
Sanctum,2023-02-02,Xoph's Pure Breachstone,Chaos Orb,50
Sanctum,2023-02-03,Xoph's Pure Breachstone,Chaos Orb,55.39574
Sanctum,2023-02-04,Xoph's Pure Breachstone,Chaos Orb,57.80257
Sanctum,2023-02-05,Xoph's Pure Breachstone,Chaos Orb,60
Sanctum,2023-02-06,Xoph's Pure Breachstone,Chaos Orb,60
Sanctum,2023-02-07,Xoph's Pure Breachstone,Chaos Orb,60
Sanctum,2023-02-08,Xoph's Pure Breachstone,Chaos Orb,60
Sanctum,2023-02-09,Xoph's Pure Breachstone,Chaos Orb,60
Sanctum,2023-02-10,Xoph's Pure Breachstone,Chaos Orb,60
Sanctum,2023-02-11,Xoph's Pure Breachstone,Chaos Orb,60
Sanctum,2023-02-12,Xoph's Pure Breachstone,Chaos Orb,60
Sanctum,2023-02-13,Xoph's Pure Breachstone,Chaos Orb,60
Sanctum,2023-02-14,Xoph's Pure Breachstone,Chaos Orb,60
Sanctum,2023-02-15,Xoph's Pure Breachstone,Chaos Orb,60
Sanctum,2023-02-16,Xoph's Pure Breachstone,Chaos Orb,60
Sanctum,2023-02-17,Xoph's Pure Breachstone,Chaos Orb,60
Sanctum,2023-02-18,Xoph's Pure Breachstone,Chaos Orb,60
Sanctum,2023-02-19,Xoph's Pure Breachstone,Chaos Orb,60
Sanctum,2023-02-20,Xoph's Pure Breachstone,Chaos Orb,60
Sanctum,2023-02-21,Xoph's Pure Breachstone,Chaos Orb,59.8
Sanctum,2023-02-22,Xoph's Pure Breachstone,Chaos Orb,60
Sanctum,2023-02-23,Xoph's Pure Breachstone,Chaos Orb,60
Sanctum,2023-02-24,Xoph's Pure Breachstone,Chaos Orb,60
Sanctum,2023-02-25,Xoph's Pure Breachstone,Chaos Orb,60
Sanctum,2023-02-26,Xoph's Pure Breachstone,Chaos Orb,60
Sanctum,2023-02-27,Xoph's Pure Breachstone,Chaos Orb,60
Sanctum,2023-02-28,Xoph's Pure Breachstone,Chaos Orb,60
Sanctum,2023-03-01,Xoph's Pure Breachstone,Chaos Orb,60
Sanctum,2023-03-02,Xoph's Pure Breachstone,Chaos Orb,60
Sanctum,2023-03-03,Xoph's Pure Breachstone,Chaos Orb,64
Sanctum,2023-03-04,Xoph's Pure Breachstone,Chaos Orb,64
Sanctum,2023-03-05,Xoph's Pure Breachstone,Chaos Orb,64
Sanctum,2023-03-06,Xoph's Pure Breachstone,Chaos Orb,64
Sanctum,2023-03-07,Xoph's Pure Breachstone,Chaos Orb,64
Sanctum,2023-03-08,Xoph's Pure Breachstone,Chaos Orb,64
Sanctum,2023-03-09,Xoph's Pure Breachstone,Chaos Orb,64
Sanctum,2023-03-10,Xoph's Pure Breachstone,Chaos Orb,64
Sanctum,2023-03-11,Xoph's Pure Breachstone,Chaos Orb,64
Sanctum,2023-03-12,Xoph's Pure Breachstone,Chaos Orb,64.6
Sanctum,2023-03-13,Xoph's Pure Breachstone,Chaos Orb,60.3
Sanctum,2023-03-14,Xoph's Pure Breachstone,Chaos Orb,60
Sanctum,2023-03-15,Xoph's Pure Breachstone,Chaos Orb,60
Sanctum,2023-03-16,Xoph's Pure Breachstone,Chaos Orb,60
Sanctum,2023-03-17,Xoph's Pure Breachstone,Chaos Orb,60
Sanctum,2023-03-18,Xoph's Pure Breachstone,Chaos Orb,60
Sanctum,2023-03-19,Xoph's Pure Breachstone,Chaos Orb,70
Sanctum,2023-03-20,Xoph's Pure Breachstone,Chaos Orb,70
Sanctum,2023-03-21,Xoph's Pure Breachstone,Chaos Orb,70
Sanctum,2023-03-22,Xoph's Pure Breachstone,Chaos Orb,95
Sanctum,2023-03-23,Xoph's Pure Breachstone,Chaos Orb,78
Sanctum,2023-03-24,Xoph's Pure Breachstone,Chaos Orb,98
Sanctum,2023-03-25,Xoph's Pure Breachstone,Chaos Orb,98
Sanctum,2023-03-26,Xoph's Pure Breachstone,Chaos Orb,100
Sanctum,2023-03-27,Xoph's Pure Breachstone,Chaos Orb,100
Sanctum,2023-03-28,Xoph's Pure Breachstone,Chaos Orb,99.8
Sanctum,2023-03-29,Xoph's Pure Breachstone,Chaos Orb,100
Sanctum,2023-03-30,Xoph's Pure Breachstone,Chaos Orb,100
Sanctum,2023-03-31,Xoph's Pure Breachstone,Chaos Orb,100
Sanctum,2023-04-01,Xoph's Pure Breachstone,Chaos Orb,120.8
Sanctum,2023-04-02,Xoph's Pure Breachstone,Chaos Orb,120
Sanctum,2023-04-03,Xoph's Pure Breachstone,Chaos Orb,121.11
Sanctum,2023-04-04,Xoph's Pure Breachstone,Chaos Orb,136
Sanctum,2022-12-10,Chaos Orb,Awakened Sextant,0.76923
Sanctum,2022-12-11,Chaos Orb,Awakened Sextant,0.51949
Sanctum,2022-12-12,Chaos Orb,Awakened Sextant,0.48607
Sanctum,2022-12-13,Chaos Orb,Awakened Sextant,0.4517
Sanctum,2022-12-14,Chaos Orb,Awakened Sextant,0.42212
Sanctum,2022-12-15,Chaos Orb,Awakened Sextant,0.39964
Sanctum,2022-12-16,Chaos Orb,Awakened Sextant,0.42888
Sanctum,2022-12-17,Chaos Orb,Awakened Sextant,0.43478
Sanctum,2022-12-18,Chaos Orb,Awakened Sextant,0.43371
Sanctum,2022-12-19,Chaos Orb,Awakened Sextant,0.40392
Sanctum,2022-12-20,Chaos Orb,Awakened Sextant,0.4
Sanctum,2022-12-21,Chaos Orb,Awakened Sextant,0.38462
Sanctum,2022-12-22,Chaos Orb,Awakened Sextant,0.39971
Sanctum,2022-12-23,Chaos Orb,Awakened Sextant,0.37955
Sanctum,2022-12-24,Chaos Orb,Awakened Sextant,0.38375
Sanctum,2022-12-25,Chaos Orb,Awakened Sextant,0.42677
Sanctum,2022-12-26,Chaos Orb,Awakened Sextant,0.44984
Sanctum,2022-12-27,Chaos Orb,Awakened Sextant,0.41667
Sanctum,2022-12-28,Chaos Orb,Awakened Sextant,0.44273
Sanctum,2022-12-29,Chaos Orb,Awakened Sextant,0.4207
Sanctum,2022-12-30,Chaos Orb,Awakened Sextant,0.4159
Sanctum,2022-12-31,Chaos Orb,Awakened Sextant,0.40687
Sanctum,2023-01-01,Chaos Orb,Awakened Sextant,0.40781
Sanctum,2023-01-02,Chaos Orb,Awakened Sextant,0.41625
Sanctum,2023-01-03,Chaos Orb,Awakened Sextant,0.4102
Sanctum,2023-01-04,Chaos Orb,Awakened Sextant,0.38559
Sanctum,2023-01-05,Chaos Orb,Awakened Sextant,0.37156
Sanctum,2023-01-06,Chaos Orb,Awakened Sextant,0.34483
Sanctum,2023-01-07,Chaos Orb,Awakened Sextant,0.33251
Sanctum,2023-01-08,Chaos Orb,Awakened Sextant,0.32911
Sanctum,2023-01-09,Chaos Orb,Awakened Sextant,0.3165
Sanctum,2023-01-10,Chaos Orb,Awakened Sextant,0.31542
Sanctum,2023-01-11,Chaos Orb,Awakened Sextant,0.31607
Sanctum,2023-01-12,Chaos Orb,Awakened Sextant,0.30886
Sanctum,2023-01-13,Chaos Orb,Awakened Sextant,0.29487
Sanctum,2023-01-14,Chaos Orb,Awakened Sextant,0.29731
Sanctum,2023-01-15,Chaos Orb,Awakened Sextant,0.28557
Sanctum,2023-01-16,Chaos Orb,Awakened Sextant,0.28571
Sanctum,2023-01-17,Chaos Orb,Awakened Sextant,0.28571
Sanctum,2023-01-18,Chaos Orb,Awakened Sextant,0.28571
Sanctum,2023-01-19,Chaos Orb,Awakened Sextant,0.27778
Sanctum,2023-01-20,Chaos Orb,Awakened Sextant,0.27778
Sanctum,2023-01-21,Chaos Orb,Awakened Sextant,0.27778
Sanctum,2023-01-22,Chaos Orb,Awakened Sextant,0.28571
Sanctum,2023-01-23,Chaos Orb,Awakened Sextant,0.28571
Sanctum,2023-01-24,Chaos Orb,Awakened Sextant,0.28571
Sanctum,2023-01-25,Chaos Orb,Awakened Sextant,0.28504
Sanctum,2023-01-26,Chaos Orb,Awakened Sextant,0.28548
Sanctum,2023-01-27,Chaos Orb,Awakened Sextant,0.28425
Sanctum,2023-01-28,Chaos Orb,Awakened Sextant,0.27649
Sanctum,2023-01-29,Chaos Orb,Awakened Sextant,0.27259
Sanctum,2023-01-30,Chaos Orb,Awakened Sextant,0.27154
Sanctum,2023-01-31,Chaos Orb,Awakened Sextant,0.26899
Sanctum,2023-02-01,Chaos Orb,Awakened Sextant,0.27726
Sanctum,2023-02-02,Chaos Orb,Awakened Sextant,0.27646
Sanctum,2023-02-03,Chaos Orb,Awakened Sextant,0.27006
Sanctum,2023-02-04,Chaos Orb,Awakened Sextant,0.26629
Sanctum,2023-02-05,Chaos Orb,Awakened Sextant,0.2631
Sanctum,2023-02-06,Chaos Orb,Awakened Sextant,0.27031
Sanctum,2023-02-07,Chaos Orb,Awakened Sextant,0.26316
Sanctum,2023-02-08,Chaos Orb,Awakened Sextant,0.26316
Sanctum,2023-02-09,Chaos Orb,Awakened Sextant,0.25641
Sanctum,2023-02-10,Chaos Orb,Awakened Sextant,0.25
Sanctum,2023-02-11,Chaos Orb,Awakened Sextant,0.25
Sanctum,2023-02-12,Chaos Orb,Awakened Sextant,0.2439
Sanctum,2023-02-13,Chaos Orb,Awakened Sextant,0.2439
Sanctum,2023-02-14,Chaos Orb,Awakened Sextant,0.2439
Sanctum,2023-02-15,Chaos Orb,Awakened Sextant,0.23748
Sanctum,2023-02-16,Chaos Orb,Awakened Sextant,0.23256
Sanctum,2023-02-17,Chaos Orb,Awakened Sextant,0.23246
Sanctum,2023-02-18,Chaos Orb,Awakened Sextant,0.23256
Sanctum,2023-02-19,Chaos Orb,Awakened Sextant,0.23759
Sanctum,2023-02-20,Chaos Orb,Awakened Sextant,0.2439
Sanctum,2023-02-21,Chaos Orb,Awakened Sextant,0.25
Sanctum,2023-02-22,Chaos Orb,Awakened Sextant,0.25
Sanctum,2023-02-23,Chaos Orb,Awakened Sextant,0.25641
Sanctum,2023-02-24,Chaos Orb,Awakened Sextant,0.26625
Sanctum,2023-02-25,Chaos Orb,Awakened Sextant,0.27723
Sanctum,2023-02-26,Chaos Orb,Awakened Sextant,0.28571
Sanctum,2023-02-27,Chaos Orb,Awakened Sextant,0.30303
Sanctum,2023-02-28,Chaos Orb,Awakened Sextant,0.333
Sanctum,2023-03-01,Chaos Orb,Awakened Sextant,0.33333
Sanctum,2023-03-02,Chaos Orb,Awakened Sextant,0.33333
Sanctum,2023-03-03,Chaos Orb,Awakened Sextant,0.33333
Sanctum,2023-03-04,Chaos Orb,Awakened Sextant,0.33333
Sanctum,2023-03-05,Chaos Orb,Awakened Sextant,0.33793
Sanctum,2023-03-06,Chaos Orb,Awakened Sextant,0.35714
Sanctum,2023-03-07,Chaos Orb,Awakened Sextant,0.3597
Sanctum,2023-03-08,Chaos Orb,Awakened Sextant,0.34483
Sanctum,2023-03-09,Chaos Orb,Awakened Sextant,0.35714
Sanctum,2023-03-10,Chaos Orb,Awakened Sextant,0.3608
Sanctum,2023-03-11,Chaos Orb,Awakened Sextant,0.35714
Sanctum,2023-03-12,Chaos Orb,Awakened Sextant,0.35714
Sanctum,2023-03-13,Chaos Orb,Awakened Sextant,0.35714
Sanctum,2023-03-14,Chaos Orb,Awakened Sextant,0.35714
Sanctum,2023-03-15,Chaos Orb,Awakened Sextant,0.37266
Sanctum,2023-03-16,Chaos Orb,Awakened Sextant,0.36902
Sanctum,2023-03-17,Chaos Orb,Awakened Sextant,0.37623
Sanctum,2023-03-18,Chaos Orb,Awakened Sextant,0.36784
Sanctum,2023-03-19,Chaos Orb,Awakened Sextant,0.36291
Sanctum,2023-03-20,Chaos Orb,Awakened Sextant,0.35974
Sanctum,2023-03-21,Chaos Orb,Awakened Sextant,0.36291
Sanctum,2023-03-22,Chaos Orb,Awakened Sextant,0.35886
Sanctum,2023-03-23,Chaos Orb,Awakened Sextant,0.36146
Sanctum,2023-03-24,Chaos Orb,Awakened Sextant,0.35972
Sanctum,2023-03-25,Chaos Orb,Awakened Sextant,0.35943
Sanctum,2023-03-26,Chaos Orb,Awakened Sextant,0.35886
Sanctum,2023-03-27,Chaos Orb,Awakened Sextant,0.38462
Sanctum,2023-03-28,Chaos Orb,Awakened Sextant,0.38462
Sanctum,2023-03-29,Chaos Orb,Awakened Sextant,0.4264
Sanctum,2023-03-30,Chaos Orb,Awakened Sextant,0.38529
Sanctum,2023-03-31,Chaos Orb,Awakened Sextant,0.38529
Sanctum,2023-04-01,Chaos Orb,Awakened Sextant,0.38529
Sanctum,2023-04-02,Chaos Orb,Awakened Sextant,0.42187
Sanctum,2023-04-03,Chaos Orb,Awakened Sextant,0.34359
Sanctum,2023-04-04,Chaos Orb,Awakened Sextant,0.33333
Sanctum,2022-12-10,Blessing of Xoph,Chaos Orb,14
Sanctum,2022-12-11,Blessing of Xoph,Chaos Orb,7.96862
Sanctum,2022-12-12,Blessing of Xoph,Chaos Orb,5
Sanctum,2022-12-13,Blessing of Xoph,Chaos Orb,4
Sanctum,2022-12-14,Blessing of Xoph,Chaos Orb,4
Sanctum,2022-12-15,Blessing of Xoph,Chaos Orb,4.35
Sanctum,2022-12-16,Blessing of Xoph,Chaos Orb,4.87827
Sanctum,2022-12-17,Blessing of Xoph,Chaos Orb,4.91299
Sanctum,2022-12-18,Blessing of Xoph,Chaos Orb,4
Sanctum,2022-12-19,Blessing of Xoph,Chaos Orb,4.9964
Sanctum,2022-12-20,Blessing of Xoph,Chaos Orb,5
Sanctum,2022-12-21,Blessing of Xoph,Chaos Orb,5
Sanctum,2022-12-22,Blessing of Xoph,Chaos Orb,5
Sanctum,2022-12-23,Blessing of Xoph,Chaos Orb,4.99873
Sanctum,2022-12-24,Blessing of Xoph,Chaos Orb,5
Sanctum,2022-12-25,Blessing of Xoph,Chaos Orb,9
Sanctum,2022-12-26,Blessing of Xoph,Chaos Orb,8
Sanctum,2022-12-27,Blessing of Xoph,Chaos Orb,7.28889
Sanctum,2022-12-28,Blessing of Xoph,Chaos Orb,7
Sanctum,2022-12-29,Blessing of Xoph,Chaos Orb,6
Sanctum,2022-12-30,Blessing of Xoph,Chaos Orb,6.71731
Sanctum,2022-12-31,Blessing of Xoph,Chaos Orb,8.93158
Sanctum,2023-01-01,Blessing of Xoph,Chaos Orb,8.8513
Sanctum,2023-01-02,Blessing of Xoph,Chaos Orb,7.73883
Sanctum,2023-01-03,Blessing of Xoph,Chaos Orb,7.28844
Sanctum,2023-01-04,Blessing of Xoph,Chaos Orb,7.61645
Sanctum,2023-01-05,Blessing of Xoph,Chaos Orb,7
Sanctum,2023-01-06,Blessing of Xoph,Chaos Orb,7.983
Sanctum,2023-01-07,Blessing of Xoph,Chaos Orb,7
Sanctum,2023-01-08,Blessing of Xoph,Chaos Orb,7
Sanctum,2023-01-09,Blessing of Xoph,Chaos Orb,7
Sanctum,2023-01-10,Blessing of Xoph,Chaos Orb,7.82129
Sanctum,2023-01-11,Blessing of Xoph,Chaos Orb,6.84123
Sanctum,2023-01-12,Blessing of Xoph,Chaos Orb,5.22222
Sanctum,2023-01-13,Blessing of Xoph,Chaos Orb,5
Sanctum,2023-01-14,Blessing of Xoph,Chaos Orb,8.56641
Sanctum,2023-01-15,Blessing of Xoph,Chaos Orb,9
Sanctum,2023-01-16,Blessing of Xoph,Chaos Orb,8
Sanctum,2023-01-17,Blessing of Xoph,Chaos Orb,8.50586
Sanctum,2023-01-18,Blessing of Xoph,Chaos Orb,8
Sanctum,2023-01-19,Blessing of Xoph,Chaos Orb,7.93274
Sanctum,2023-01-20,Blessing of Xoph,Chaos Orb,8.88119
Sanctum,2023-01-21,Blessing of Xoph,Chaos Orb,6.32368
Sanctum,2023-01-22,Blessing of Xoph,Chaos Orb,7.03694
Sanctum,2023-01-23,Blessing of Xoph,Chaos Orb,8.05378
Sanctum,2023-01-24,Blessing of Xoph,Chaos Orb,8.9144
Sanctum,2023-01-25,Blessing of Xoph,Chaos Orb,9
Sanctum,2023-01-26,Blessing of Xoph,Chaos Orb,9
Sanctum,2023-01-27,Blessing of Xoph,Chaos Orb,9
Sanctum,2023-01-28,Blessing of Xoph,Chaos Orb,10
Sanctum,2023-01-29,Blessing of Xoph,Chaos Orb,10
Sanctum,2023-01-30,Blessing of Xoph,Chaos Orb,9
Sanctum,2023-01-31,Blessing of Xoph,Chaos Orb,9
Sanctum,2023-02-01,Blessing of Xoph,Chaos Orb,9.83873
Sanctum,2023-02-02,Blessing of Xoph,Chaos Orb,10
Sanctum,2023-02-03,Blessing of Xoph,Chaos Orb,10
Sanctum,2023-02-04,Blessing of Xoph,Chaos Orb,10
Sanctum,2023-02-05,Blessing of Xoph,Chaos Orb,8.65992
Sanctum,2023-02-06,Blessing of Xoph,Chaos Orb,8.37672
Sanctum,2023-02-07,Blessing of Xoph,Chaos Orb,8.74549
Sanctum,2023-02-08,Blessing of Xoph,Chaos Orb,10
Sanctum,2023-02-09,Blessing of Xoph,Chaos Orb,10
Sanctum,2023-02-10,Blessing of Xoph,Chaos Orb,10
Sanctum,2023-02-11,Blessing of Xoph,Chaos Orb,10
Sanctum,2023-02-12,Blessing of Xoph,Chaos Orb,10
Sanctum,2023-02-13,Blessing of Xoph,Chaos Orb,10
Sanctum,2023-02-14,Blessing of Xoph,Chaos Orb,10
Sanctum,2023-02-15,Blessing of Xoph,Chaos Orb,10
Sanctum,2023-02-16,Blessing of Xoph,Chaos Orb,10
Sanctum,2023-02-17,Blessing of Xoph,Chaos Orb,10
Sanctum,2023-02-18,Blessing of Xoph,Chaos Orb,10
Sanctum,2023-02-19,Blessing of Xoph,Chaos Orb,10
Sanctum,2023-02-20,Blessing of Xoph,Chaos Orb,10
Sanctum,2023-02-21,Blessing of Xoph,Chaos Orb,10
Sanctum,2023-02-22,Blessing of Xoph,Chaos Orb,10
Sanctum,2023-02-23,Blessing of Xoph,Chaos Orb,10
Sanctum,2023-02-24,Blessing of Xoph,Chaos Orb,10
Sanctum,2023-02-25,Blessing of Xoph,Chaos Orb,10
Sanctum,2023-02-26,Blessing of Xoph,Chaos Orb,10
Sanctum,2023-02-27,Blessing of Xoph,Chaos Orb,10
Sanctum,2023-02-28,Blessing of Xoph,Chaos Orb,10
Sanctum,2023-03-01,Blessing of Xoph,Chaos Orb,10
Sanctum,2023-03-02,Blessing of Xoph,Chaos Orb,10
Sanctum,2023-03-03,Blessing of Xoph,Chaos Orb,10
Sanctum,2023-03-04,Blessing of Xoph,Chaos Orb,10
Sanctum,2023-03-05,Blessing of Xoph,Chaos Orb,10
Sanctum,2023-03-06,Blessing of Xoph,Chaos Orb,10
Sanctum,2023-03-07,Blessing of Xoph,Chaos Orb,10
Sanctum,2023-03-08,Blessing of Xoph,Chaos Orb,10
Sanctum,2023-03-09,Blessing of Xoph,Chaos Orb,10
Sanctum,2023-03-10,Blessing of Xoph,Chaos Orb,10
Sanctum,2023-03-11,Blessing of Xoph,Chaos Orb,10
Sanctum,2023-03-12,Blessing of Xoph,Chaos Orb,10
Sanctum,2023-03-13,Blessing of Xoph,Chaos Orb,10
Sanctum,2023-03-14,Blessing of Xoph,Chaos Orb,10
Sanctum,2023-03-15,Blessing of Xoph,Chaos Orb,10
Sanctum,2023-03-16,Blessing of Xoph,Chaos Orb,10
Sanctum,2023-03-17,Blessing of Xoph,Chaos Orb,10
Sanctum,2023-03-18,Blessing of Xoph,Chaos Orb,10
Sanctum,2023-03-19,Blessing of Xoph,Chaos Orb,10
Sanctum,2023-03-20,Blessing of Xoph,Chaos Orb,10
Sanctum,2023-03-21,Blessing of Xoph,Chaos Orb,10
Sanctum,2023-03-22,Blessing of Xoph,Chaos Orb,10
Sanctum,2023-03-23,Blessing of Xoph,Chaos Orb,10
Sanctum,2023-03-24,Blessing of Xoph,Chaos Orb,10
Sanctum,2023-03-25,Blessing of Xoph,Chaos Orb,10
Sanctum,2023-03-26,Blessing of Xoph,Chaos Orb,10
Sanctum,2023-03-27,Blessing of Xoph,Chaos Orb,10
Sanctum,2023-03-28,Blessing of Xoph,Chaos Orb,10
Sanctum,2023-03-29,Blessing of Xoph,Chaos Orb,10
Sanctum,2023-03-30,Blessing of Xoph,Chaos Orb,10
Sanctum,2023-03-31,Blessing of Xoph,Chaos Orb,10
Sanctum,2023-04-01,Blessing of Xoph,Chaos Orb,15
Sanctum,2023-04-02,Blessing of Xoph,Chaos Orb,15
